Code,Name,Path,Level
00316,دادگاه عمومي و انقلاب شهرستان نور,دادگستري كل استان مازندران > حوزه قضايي شهرستان نور > دادگاه عمومي و انقلاب شهرستان نور,3
19640,مجتمع دادگاههاي عمومي و انقلاب شهرستان نور,دادگستري كل استان مازندران > حوزه قضايي شهرستان نور > دادگاه عمومي و انقلاب شهرستان نور > مجتمع دادگاههاي عمومي و انقلاب شهرستان نور,4
19685,شوراهاي حل اختلاف شهرستان نور,دادگستري كل استان مازندران > حوزه قضايي شهرستان نور > شوراهاي حل اختلاف شهرستان نور,3
01080,حوزه قضايي شهرستان نوشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان نوشهر,2
19740,دادسراي عمومي و انقلاب شهرستان نوشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان نوشهر > دادسراي عمومي و انقلاب شهرستان نوشهر,3
19741,مجتمع دادسراي عمومي و انقلاب شهرستان نوشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان نوشهر > دادسراي عمومي و انقلاب شهرستان نوشهر > مجتمع دادسراي عمومي و انقلاب شهرستان نوشهر,4
00192,دادگاه عمومي و انقلاب شهرستان نوشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان نوشهر > دادگاه عمومي و انقلاب شهرستان نوشهر,3
19720,مجتمع دادگاههاي عمومي و انقلاب شهرستان نوشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان نوشهر > دادگاه عمومي و انقلاب شهرستان نوشهر > مجتمع دادگاههاي عمومي و انقلاب شهرستان نوشهر,4
19761,شوراهاي حل اختلاف شهرستان نوشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان نوشهر > شوراهاي حل اختلاف شهرستان نوشهر,3
15153,مجتمع دادگاههاي تجديدنظر استان مازندران,دادگستري كل استان مازندران > مجتمع دادگاههاي تجديدنظر استان مازندران,2
20630,مجتمع دادگاههاي كيفري يك استان مازندران,دادگستري كل استان مازندران > مجتمع دادگاههاي كيفري يك استان مازندران,2
00199,دادگستري كل استان مركزي,دادگستري كل استان مركزي,1
89280,حوزه قضايي بخش زاليان,دادگستري كل استان مركزي > حوزه قضايي بخش زاليان,2
89309,دادسراي عمومي و انقلاب بخش زاليان,دادگستري كل استان مركزي > حوزه قضايي بخش زاليان > دادسراي عمومي و انقلاب بخش زاليان,3
89281,دادگاه عمومي و انقلاب بخش زاليان,دادگستري كل استان مركزي > حوزه قضايي بخش زاليان > دادگاه عمومي و انقلاب بخش زاليان,3
89295,شوراي حل اختلاف بخش زاليان,دادگستري كل استان مركزي > حوزه قضايي بخش زاليان > شوراي حل اختلاف بخش زاليان,3
89810,حوزه قضايي بخش مهاجران,دادگستري كل استان مركزي > حوزه قضايي بخش مهاجران,2
89811,دادگاه عمومي و انقلاب بخش مهاجران,دادگستري كل استان مركزي > حوزه قضايي بخش مهاجران > دادگاه عمومي و انقلاب بخش مهاجران,3
89817,شوراي حل اختلاف بخش مهاجران,دادگستري كل استان مركزي > حوزه قضايي بخش مهاجران > شوراي حل اختلاف بخش مهاجران,3
89250,حوزه قضايي بخش ميلاجرد,دادگستري كل استان مركزي > حوزه قضايي بخش ميلاجرد,2
89251,دادگاه عمومي و انقلاب بخش ميلاجرد,دادگستري كل استان مركزي > حوزه قضايي بخش ميلاجرد > دادگاه عمومي و انقلاب بخش ميلاجرد,3
89270,شوراي حل اختلاف بخش ميلاجرد,دادگستري كل استان مركزي > حوزه قضايي بخش ميلاجرد > شوراي حل اختلاف بخش ميلاجرد,3
00943,حوزه قضايي بخش نوبران,دادگستري كل استان مركزي > حوزه قضايي بخش نوبران,2
86850,دادگاه عمومي و انقلاب بخش نوبران,دادگستري كل استان مركزي > حوزه قضايي بخش نوبران > دادگاه عمومي و انقلاب بخش نوبران,3
86589,شوراي حل اختلاف بخش نوبران,دادگستري كل استان مركزي > حوزه قضايي بخش نوبران > شوراي حل اختلاف بخش نوبران,3
00712,حوزه قضايي شهرستان اراك,دادگستري كل استان مركزي > حوزه قضايي شهرستان اراك,2
86130,دادسراي عمومي و انقلاب اراك,دادگستري كل استان مركزي > حوزه قضايي شهرستان اراك > دادسراي عمومي و انقلاب اراك,3
89662,مجتمع شماره دو دادسراي عمومي و انقلاب شهرستان اراك (ويژه مبارزه با مواد مخدر و جرائم خاص),دادگستري كل استان مركزي > حوزه قضايي شهرستان اراك > دادسراي عمومي و انقلاب اراك > مجتمع شماره دو دادسراي عمومي و انقلاب شهرستان اراك (ويژه مبارزه با مواد مخدر و جرائم خاص),4
89663,مجتمع شماره سه دادسراي عمومي و انقلاب شهرستان اراك (ويژه تصادفات),دادگستري كل استان مركزي > حوزه قضايي شهرستان اراك > دادسراي عمومي و انقلاب اراك > مجتمع شماره سه دادسراي عمومي و انقلاب شهرستان اراك (ويژه تصادفات),4
86139,مجتمع شماره يك دادسراي عمومي و انقلاب شهرستان اراك,دادگستري كل استان مركزي > حوزه قضايي شهرستان اراك > دادسراي عمومي و انقلاب اراك > مجتمع شماره يك دادسراي عمومي و انقلاب شهرستان اراك,4
